brand,source,date,combined_text,cleaned_text,title,url,finbert_label,finbert_confidence,topic,topic_confidence,sentiment_score,weighted_sentiment,funding,discounts,technology,logistics,customer_complaints,expansion,competition,partnership,other,topic_concentration,external_trend_score,trend_score,trend_velocity,trend_acceleration,trend_sentiment_signal,final_trend_score
myntra,BusinessLine,2026-03-13,Swiggy and HDFC Bank Elevate Everyday and Travel Rewards with the Launch of Two New Co-branded Credit Cards Swiggy and HDFC Bank Elevate Everyday and Travel Rewards with the Launch of Two New Co-branded Credit Cards,swiggy hdfc bank elevate everyday travel rewards launch two new cobranded credit cards swiggy hdfc bank elevate everyday travel rewards launch two new cobranded credit cards,Swiggy and HDFC Bank Elevate Everyday and Travel Rewards with the Launch of Two New Co-branded Credit Cards,https://www.thehindubusinessline.com/brandhub/pr-release/swiggy-and-hdfc-bank-elevate-everyday-and-travel-rewards-with-the-launch-of-two-new-co-branded-credit-cards/article70734759.ece,neutral,0.8241113424301147,expansion,1.0,0,0.0,0,0,0,0,0,1,0,0,0,0.19428543751613433,0.818180224335623,0.5,0.0,0.0,0.0,0.6909081346013738
myntra,BusinessLine,2026-03-15,The AI tsunami that is engulfing D2C startups Explore how AI is disrupting D2C startups by transforming search behavior and challenging traditional e-commerce models.,ai tsunami engulfing dc startups explore ai disrupting dc startups transforming search behavior challenging traditional ecommerce models,The AI tsunami that is engulfing D2C startups,https://www.thehindubusinessline.com/specials/emerging-entrepreneurs/the-ai-tsunami-that-is-engulfing-d2c-startups/article70747510.ece,neutral,0.761411726474762,technology,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0.19428543751613433,0.8484831956073127,0.5,0.0,0.0,0.0,0.7090899173643876
myntra,BusinessLine,2026-03-20,"Flipkart CFO Sriram Venkataraman exits ahead of IPO Ahead of its planned public listing, Flipkart’s Group Chief Financial Officer Sriram Venkataraman has stepped down, the company said, marking a key leadership change as it advances IPO preparations.",flipkart cfo sriram venkataraman exits ahead ipo ahead planned public listing flipkarts group chief financial officer sriram venkataraman stepped company said marking key leadership change advances ipo preparations,Flipkart CFO Sriram Venkataraman exits ahead of IPO,https://www.thehindubusinessline.com/companies/flipkart-cfo-sriram-venkataraman-exits-ahead-of-ipo/article70764936.ece,neutral,0.856562077999115,technology,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0.17551270355368886,0.8008642407518004,0.5,0.0,0.0,0.0,0.6805185444510802
myntra,The Times of India,2026-03-20,"Flipkart group CFO Sriram Venkataraman quits amid ecommerce company’s IPO plans Venkatraman, a decade-long company veteran who joined in 2015, will exit over the coming months. Flipkart has not named a successor yet.",flipkart group cfo sriram venkataraman quits amid ecommerce companys ipo plans venkatraman decadelong company veteran joined exit coming months flipkart named successor yet,Flipkart group CFO Sriram Venkataraman quits amid ecommerce company’s IPO plans,https://economictimes.indiatimes.com/tech/technology/flipkart-group-cfo-sriram-venkatraman-quits-amid-ecommerce-companys-ipo-plans/articleshow/129694999.cms,negative,0.7231837511062622,funding,0.8,-1,-0.7231837511062622,1,0,0,0,0,0,0,0,0,0.17551270355368886,0.8008642407518004,0.379469374815623,-0.12053062518437702,-0.12053062518437702,0.08716578964402069,0.6323062943773294
nykaa,The Times of India,2026-03-12,"India’s Rs 13,000 crore live events market fuelling experiential marketing push: BookMyShow–EY report India live events: The report, titled Beyond Attention. Into Immersion, found that 78% of Indian consumers prefer spending on experiences over products, reflecting a broader shift toward participation-led consumption that is reshaping brand strategies.",indias rs crore live events market fuelling experiential marketing push bookmyshowey report india live events report titled beyond attention immersion found indian consumers prefer spending experiences products reflecting broader shift toward participationled consumption reshaping brand strategies,"India’s Rs 13,000 crore live events market fuelling experiential marketing push: BookMyShow–EY report",https://economictimes.indiatimes.com/industry/media/entertainment/indias-rs-13000-crore-live-events-market-fuelling-experiential-marketing-push-bookmyshowey-report/articleshow/129516179.cms,positive,0.6789194345474243,other,0.8,1,0.6789194345474243,0,0,0,0,0,0,0,0,1,0.11533515880652717,0.3346398966353106,0.8394597172737122,0.0,0.0,0.0,0.5365678248906712
nykaa,Hollywoodreporterindia.com,2026-03-17,"Women In Entertainment: The Power List 2026 THR India’s Women in Entertainment Power List 2026 honours actors, directors and visionaries redefining Indian entertainment through bold work and impact.",women entertainment power list thr indias women entertainment power list honours actors directors visionaries redefining indian entertainment bold work impact,Women In Entertainment: The Power List 2026,https://www.hollywoodreporterindia.com/women-in-entertainment/all/women-in-entertainment-the-power-list-2026,neutral,0.7939590215682983,technology,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0.07797344891506157,0.2883252130853944,0.6697298586368561,-0.16972985863685608,0.0,-0.0,0.44088707130597904
nykaa,BusinessLine,2026-03-17,"Broker’s Call:  FSN E-commerce Ventures (Sell) HDFC Securities recommends selling FSN E-commerce Ventures with a target price of ₹205, citing medium-term growth concerns.",brokers call fsn ecommerce ventures sell hdfc securities recommends selling fsn ecommerce ventures target price citing mediumterm growth concerns,Broker’s Call:  FSN E-commerce Ventures (Sell),https://www.thehindubusinessline.com/markets/brokers-call-fsn-e-commerce-ventures-sell/article70753460.ece,neutral,0.6099143028259277,other,0.8,0,0.0,0,0,0,0,0,0,0,0,1,0.07797344891506157,0.2883252130853944,0.6131532390912374,-0.056576619545618656,0.11315323909123742,-0.0,0.4182564234877316
nykaa,The Times of India,2026-03-17,"Steadview Capital appoints Maneesh Menon as India director: sources Menon will join Steadview Capital from Fidelity-backed Eight Roads Ventures, which he left earlier this year. He was a principal at Eight Roads and led early-stage investments across software, enterprise, consumer and fintech spaces at the firm.",steadview capital appoints maneesh menon india director sources menon join steadview capital fidelitybacked eight roads ventures left earlier year principal eight roads led earlystage investments across software enterprise consumer fintech spaces firm,Steadview Capital appoints Maneesh Menon as India director: sources,https://economictimes.indiatimes.com/tech/technology/steadview-capital-appoints-maneesh-menon-as-india-director-sources/articleshow/129627650.cms,neutral,0.8284390568733215,funding,1.0,0,0.0,1,0,0,0,0,0,0,0,0,0.07797344891506157,0.2883252130853944,0.5,-0.11315323909123742,-0.05657661954561877,-0.0,0.3729951278512367
nykaa,Anime News Network,2026-03-24,"Pune Comic Con Wraps up a Vibrant Weekend With Over 25,000 Footfall, Celebrating the Cultural Capital of Maharashtra Through Comics, Cosplay, and Pop Culture Brilliance Pune, March 24, 2026: Pune Comic Con, presented by Maruti Suzuki Arena and powered by Crunchyroll, concluded its latest edition at Mayfield Yash Garden,...",pune comic con wraps vibrant weekend footfall celebrating cultural capital maharashtra comics cosplay pop culture brilliance pune march pune comic con presented maruti suzuki arena powered crunchyroll concluded latest edition mayfield yash garden,"Pune Comic Con Wraps up a Vibrant Weekend With Over 25,000 Footfall, Celebrating the Cultural Capital of Maharashtra Through Comics, Cosplay, and Pop Culture Brilliance",https://www.animenewsnetwork.com/press-release/2026-03-24/pune-comic-con-wraps-up-a-vibrant-weekend-with-over-25000-footfall-celebrating-the-cultural-capital-/.235680,neutral,0.8938462138175964,funding,1.0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.2530999608079932,0.5,0.0,0.11315323909123742,0.0,0.35185997648479594
pepperfry,Livemint,2026-02-25,"Gen Z and millennials power India's rapid upgrade cycle, making old brand loyalty a thing of the past Indian consumers, especially young urban professionals, are increasingly replacing their home appliances, electronics, and even furniture much faster than before. Long-term ownership is now shifting to a 2-3-year upgrade cycle.",gen z millennials power indias rapid upgrade cycle making old brand loyalty thing past indian consumers especially young urban professionals increasingly replacing home appliances electronics even furniture much faster longterm ownership shifting year upgrade cycle,"Gen Z and millennials power India's rapid upgrade cycle, making old brand loyalty a thing of the past",https://www.livemint.com/companies/india-consumers-rapidly-upgrade-appliances-furniture-pepperfry-kitchenware-11771923219574.html,neutral,0.744825005531311,other,0.8,0,0.0,0,0,0,0,0,0,0,0,1,0.9999984608953782,0.3988073873566378,0.5,0.0,0.0,0.0,0.4392844324139827
pharmeasy,The Times of India,2026-03-12,"India with its strong push toward urbanisation, green energy plays to our strengths, says La Caisse CEO Emond Canada’s 2nd largest pension fund, also the largest institutional investor in infrastructure globally, looks to deploy about $3 bn in next 4-5 yrs.",india strong push toward urbanisation green energy plays strengths says la caisse ceo emond canadas nd largest pension fund also largest institutional investor infrastructure globally looks deploy bn next yrs,"India with its strong push toward urbanisation, green energy plays to our strengths, says La Caisse CEO Emond",https://economictimes.indiatimes.com/industry/banking/finance/india-with-its-strong-push-toward-urbanisation-green-energy-plays-to-our-strengths-says-la-caisse-ceo-emond/articleshow/129530236.cms,positive,0.9105734825134276,technology,1.0,1,0.9105734825134276,0,0,1,0,0,0,0,0,0,0.11533515880652717,0.6258458698403435,0.9552867412567139,0.0,0.0,0.0,0.7576222184068917
reliance digital,Radaronline.com,2026-03-24,"Like Games & Luxury? Then This Might Be Your Favorite New Platform If you’re into swiping, bidding, and snagging luxury goods at potentially lower prices than traditional retail, then this launch will excite you.",like games luxury might favorite new platform youre swiping bidding snagging luxury goods potentially lower prices traditional retail launch excite,Like Games & Luxury? Then This Might Be Your Favorite New Platform,https://radaronline.com/p/like-games-luxury-then-this-might-be-your-favourite-new-platform/,neutral,0.780297040939331,expansion,1.0,0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.3890406791300239,0.5,0.0,0.0,0.0,0.43342440747801436
reliance digital,Addicted2success.com,2026-03-24,"Why Smart Founders Automate the Small Stuff (And Win Bigger Because of It) Most businesses don’t fail from big problems, they break from small inefficiencies. Here’s why smart founders automate early.
The post Why Smart Founders Automate the Small Stuff (And Win Bigger Because of It) appeared first on Addicted 2 Success.",smart founders automate small stuff win bigger businesses dont fail big problems break small inefficiencies heres smart founders automate early post smart founders automate small stuff win bigger appeared first addicted success,Why Smart Founders Automate the Small Stuff (And Win Bigger Because of It),https://addicted2success.com/tech-human-integration/automate-small-tasks-scale-business/,neutral,0.852811872959137,technology,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.3890406791300239,0.5,0.0,0.0,0.0,0.43342440747801436
reliance digital,Naturalnews.com,2026-03-24,"Prepare to Survive Engineered Energy Scarcity as a Means of Total Enslavement Introduction: Seeing the Blasts Through the Real Lens When the news feeds show explosions at the Haifa refinery, or confirm the destruction of Qatar’s LNG trains, the establishment narrative demands we see ‘geopolitical conflict’ or ‘market disruption.’ I see…",prepare survive engineered energy scarcity means total enslavement introduction seeing blasts real lens news feeds show explosions haifa refinery confirm destruction qatars lng trains establishment narrative demands see geopolitical conflict market disruption see,Prepare to Survive Engineered Energy Scarcity as a Means of Total Enslavement,https://www.naturalnews.com/2026-03-24-prepare-to-survive-engineered-energy-scarcity.html,neutral,0.5017656087875366,technology,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.3890406791300239,0.5,0.0,0.0,0.0,0.43342440747801436
reliance digital,Naturalnews.com,2026-03-24,"The Permaculture Promise: A blueprint for food freedom and Earth healing “The Permaculture Promise” exposes the destructive nature of monocrops, synthetic fertilizers and pesticides – highlighting soil depletion, water poisoning and farmer debt traps. It contrasts this with permaculture’s regenerative, closed-loop ecosystems that …",permaculture promise blueprint food freedom earth healing permaculture promise exposes destructive nature monocrops synthetic fertilizers pesticides highlighting soil depletion water poisoning farmer debt traps contrasts permacultures regenerative closedloop ecosystems,The Permaculture Promise: A blueprint for food freedom and Earth healing,https://www.naturalnews.com/2026-03-24-the-permaculture-promise-blueprint-food-freedom-earth-healing.html,neutral,0.9346596598625184,other,0.8,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.3890406791300239,0.5,0.0,0.0,0.0,0.43342440747801436
reliance digital,Naturalnews.com,2026-03-24,"Oil shock crisis deepens: Asia faces economic turmoil as energy prices skyrocket Brent crude exceeds $150/barrel in Asia, while U.S. WTI remains high ($97) due to SPR releases, with Oman crude hitting $167, exposing regional disparities. Control over the Strait of Hormuz risks catastrophic disruptions, particularly for Asia, worsening inf…",oil shock crisis deepens asia faces economic turmoil energy prices skyrocket brent crude exceeds barrel asia us wti remains high due spr releases oman crude hitting exposing regional disparities control strait hormuz risks catastrophic disruptions particularly asia worsening inf,Oil shock crisis deepens: Asia faces economic turmoil as energy prices skyrocket,https://www.naturalnews.com/2026-03-24-asia-faces-economic-turmoil-energy-prices-skyrocket.html,negative,0.885129451751709,technology,1.0,-1,-0.885129451751709,0,0,1,0,0,0,0,0,0,0.0,0.3890406791300239,0.3524784247080485,-0.14752157529195148,-0.14752157529195148,0.13057569105971348,0.37441577736123377
reliance digital,GlobeNewswire,2026-03-24,"LiveOne (Nasdaq: LVO) Expands B2B Distribution with LG Electronics, Adding ~60M Smart TVs LOS ANGELES, March 24, 2026 (GLOBE NEWSWIRE) -- LiveOne (Nasdaq: LVO), an award-winning, creator-first music, entertainment, and technology platform, today announced a strategic B2B partnership with LG Electronics, one of the world’s leading smart TV manufact…",liveone nasdaq lvo expands bb distribution lg electronics adding smart tvs los angeles march globe newswire liveone nasdaq lvo awardwinning creatorfirst music entertainment technology platform today announced strategic bb partnership lg electronics one worlds leading smart tv manufact,"LiveOne (Nasdaq: LVO) Expands B2B Distribution with LG Electronics, Adding ~60M Smart TVs",https://www.globenewswire.com/news-release/2026/03/24/3261627/0/en/LiveOne-Nasdaq-LVO-Expands-B2B-Distribution-with-LG-Electronics-Adding-60M-Smart-TVs.html,positive,0.6833289861679077,partnership,1.0,1,0.6833289861679077,0,0,0,0,0,0,0,1,0,0.0,0.3890406791300239,0.46636658906936646,0.11388816436131793,0.2614097396532694,0.07782308388954343,0.41997104310576094
reliance digital,The Punch,2026-03-24,"Mark receives ADC constitution review report, seeks unity, discipline The ADC receives its constitution review report, aiming to foster unity, discipline, and transparency for a stronger political alternative in Nigeria.

Read More: https://punchng.com/mark-receives-adc-constitution-review-report-seeks-unity-discipline/",mark receives adc constitution review report seeks unity discipline adc receives constitution review report aiming foster unity discipline transparency stronger political alternative nigeria read,"Mark receives ADC constitution review report, seeks unity, discipline",https://punchng.com/mark-receives-adc-constitution-review-report-seeks-unity-discipline/,neutral,0.8088650107383728,technology,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.3890406791300239,0.46636658906936646,0.0,-0.11388816436131793,0.0,0.41997104310576094
reliance digital,Ibtimes.com.au,2026-03-24,"Swarm vs. Carrier: Can Iran's Low-Cost Drone Fleet Actually Sink a US Supercarrier? As the USS Abraham Lincoln carrier strike group steams through the Arabian Sea, military planners are confronting a low-tech challenge with potentially high stakes: waves of inexpensive Iranian drones that could overwhelm billion-dollar defenses through sheer…",swarm vs carrier irans lowcost drone fleet actually sink us supercarrier uss abraham lincoln carrier strike group steams arabian sea military planners confronting lowtech challenge potentially high stakes waves inexpensive iranian drones could overwhelm billiondollar defenses sheer,Swarm vs. Carrier: Can Iran's Low-Cost Drone Fleet Actually Sink a US Supercarrier?,https://www.ibtimes.com.au/swarm-vs-carrier-can-irans-low-cost-drone-fleet-actually-sink-us-supercarrier-1864318,negative,0.8280434608459473,other,0.8,-1,-0.8280434608459473,0,0,0,0,0,0,0,0,1,0.0,0.3890406791300239,0.4758809208869934,0.009514331817626953,0.009514331817626953,-0.007878280245904534,0.4237767758328117
reliance digital,Bitcoinist,2026-03-24,"TRON Expands AI Fund to $1B, Targeting Core Infrastructure for Agentic Economy On Monday, TRON announced a significant expansion of its AI Fund, increasing its allocation from $100 million to $1 billion, signaling a major strategic shift toward the emerging agentic economy. This move reflects a growing conviction that the convergence of…",tron expands ai fund b targeting core infrastructure agentic economy monday tron announced significant expansion ai fund increasing allocation million billion signaling major strategic shift toward emerging agentic economy move reflects growing conviction convergence,"TRON Expands AI Fund to $1B, Targeting Core Infrastructure for Agentic Economy",https://bitcoinist.com/tron-expands-ai-fund-targeting-core-infrastructure/,positive,0.9413466453552246,expansion,1.0,1,0.9413466453552246,0,0,0,0,0,1,0,0,0,0.0,0.3890406791300239,0.5188838640848795,0.04300294319788611,0.03348861138025916,0.04048067631973137,0.44097795311196614
reliance digital,Foreign Policy,2026-03-24,"As an AI Scholar, I Am Now Putting a High Probability on an AI Doomsday What happens when the house of cards collapses?",ai scholar putting high probability ai doomsday happens house cards collapses,"As an AI Scholar, I Am Now Putting a High Probability on an AI Doomsday",http://foreignpolicy.com/2026/03/24/ai-artificial-intelligence-doomsday-iran-war/,neutral,0.7111688256263733,technology,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.3890406791300239,0.5188838640848795,0.0,-0.04300294319788611,0.0,0.44097795311196614
reliance digital,SiliconANGLE News,2026-03-24,"Onit Security raises $11M as it launches platform to automate vulnerability remediation processes Artificial intelligence-powered security operations platform startup Onit Security Inc. launched today and announced that it had raised $11 million in funding to accelerate product development and expand go-to-market efforts. Founded in 2025, Onit Security of…",onit security raises launches platform automate vulnerability remediation processes artificial intelligencepowered security operations platform startup onit security inc launched today announced raised million funding accelerate product development expand gotomarket efforts founded onit security,Onit Security raises $11M as it launches platform to automate vulnerability remediation processes,https://siliconangle.com/2026/03/24/onit-security-raises-11m-launches-platform-automate-vulnerability-remediation-processes/,neutral,0.8140295743942261,funding,1.0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.3890406791300239,0.6568911075592041,0.13800724347432458,0.13800724347432458,0.0,0.496180850501696
reliance digital,The Conversation Africa,2026-03-25,Policy by trial and error: how Silicon Valley culture has infiltrated governments Policies that look chaotic actually reflect a deeper shift in how governments exercise power. The consequences can be dire.,policy trial error silicon valley culture infiltrated governments policies look chaotic actually reflect deeper shift governments exercise power consequences dire,Policy by trial and error: how Silicon Valley culture has infiltrated governments,https://theconversation.com/policy-by-trial-and-error-how-silicon-valley-culture-has-infiltrated-governments-278796,neutral,0.7926457524299622,regulation,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0.08327287650912074,0.380055905939954,0.5,-0.1568911075592041,-0.2948983510335287,-0.0,0.4280335435639724
reliance digital,Rrh.org.au,2026-03-25,Bridging the gap: a scoping review of family caregiver roles in rural health settings Bridging the gap: a scoping review of family caregiver roles in rural health settingsrrh.org.au,bridging gap scoping review family caregiver roles rural health settings bridging gap scoping review family caregiver roles rural health settingsrrhorgau,Bridging the gap: a scoping review of family caregiver roles in rural health settings,https://www.rrh.org.au/journal/article/10621/,neutral,0.9224289059638976,other,0.8,0,0.0,0,0,0,0,0,0,0,0,1,0.08327287650912074,0.380055905939954,0.5,0.0,0.1568911075592041,0.0,0.4280335435639724
reliance digital,Livemint,2026-03-25,"Jio eyes up to $140 bn IPO valuation; TPG, KKR, General Atlantic, Silver Lake to sell Parent Reliance Industries is not expected to sell any shares in Jio Platforms, and the company is also not looking to issue new stock to raise capital in what is touted to be the country's largest IPO yet.",jio eyes bn ipo valuation tpg kkr general atlantic silver lake sell parent reliance industries expected sell shares jio platforms company also looking issue new stock raise capital touted countrys largest ipo yet,"Jio eyes up to $140 bn IPO valuation; TPG, KKR, General Atlantic, Silver Lake to sell",https://www.livemint.com/companies/news/reliance-jio-eyes-up-to-140-bn-ipo-valuation-tpg-kkr-general-atlantic-silver-lake-to-sell-11774345545378.html,positive,0.6363585591316223,funding,1.0,1,0.6363585591316223,1,0,0,0,0,0,0,0,0,0.08327287650912074,0.380055905939954,0.6060597598552704,0.10605975985527039,0.10605975985527039,0.06749203596334574,0.47045744750608054
shiprocket,The Times of India,2026-03-12,"Fintech Razorpay eyes global brands for high-margin biz in run-up to IPO The digital payments major has deployed its payments stack with global brands such as Airbnb, Decathlon, and McDonald’s. CEO Harshil Mathur said Indian cards often require special integrations such as card tokenisation, data localisation, and recurring paymen…",fintech razorpay eyes global brands highmargin biz runup ipo digital payments major deployed payments stack global brands airbnb decathlon mcdonalds ceo harshil mathur said indian cards often require special integrations card tokenisation data localisation recurring paymen,Fintech Razorpay eyes global brands for high-margin biz in run-up to IPO,https://economictimes.indiatimes.com/tech/startups/fintech-razorpay-eyes-global-brands-for-high-margin-biz-in-run-up-to-ipo/articleshow/129514073.cms,neutral,0.9279144406318665,technology,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0.11533515880652717,0.5413544010348389,0.5,0.0,0.0,0.0,0.5248126406209033
shiprocket,BusinessLine,2026-03-12,"Razorpay launches world’s first AI Agent Studio for payments Razorpay launches AI Agent Studio and Agentic Experience Platform, enabling Indian businesses to automate payments, recover revenue, and manage operations efficiently.",razorpay launches worlds first ai agent studio payments razorpay launches ai agent studio agentic experience platform enabling indian businesses automate payments recover revenue manage operations efficiently,Razorpay launches world’s first AI Agent Studio for payments,https://www.thehindubusinessline.com/money-and-banking/razorpay-launches-worlds-first-ai-agent-studio-for-payments/article70734004.ece,neutral,0.5428706407546997,expansion,1.0,0,0.0,0,0,0,0,0,1,0,0,0,0.11533515880652717,0.5413544010348389,0.5,0.0,0.0,0.0,0.5248126406209033
shiprocket,The Times of India,2026-03-12,"Razorpay taps Anthropic's Claude to build AI agents for payments Razorpay is building AI-powered payment agents using Anthropic’s Claude chatbot to handle tasks like recovering abandoned carts, retrying failed subscriptions, resolving disputes, and forecasting cash flow. The fintech also launched an AI-native platform for …",razorpay taps anthropics claude build ai agents payments razorpay building aipowered payment agents using anthropics claude chatbot handle tasks like recovering abandoned carts retrying failed subscriptions resolving disputes forecasting cash flow fintech also launched ainative platform,Razorpay taps Anthropic's Claude to build AI agents for payments,https://economictimes.indiatimes.com/tech/artificial-intelligence/razorpay-taps-anthropics-claude-to-build-ai-agents-for-payments/articleshow/129493693.cms,neutral,0.9387753009796144,expansion,1.0,0,0.0,0,0,0,0,0,1,0,0,0,0.11533515880652717,0.5413544010348389,0.5,0.0,0.0,0.0,0.5248126406209033
shiprocket,BusinessLine,2026-03-17,"CCAvenue integrates with Shiprocket Checkout to boost e-commerce payments Shiprocket partners can now access CCAvenue’s features, including same-day settlements, international payments, no-cost EMI options, and shareable payment links via WhatsApp, SMS, Instagram, and email",ccavenue integrates shiprocket checkout boost ecommerce payments shiprocket partners access ccavenues features including sameday settlements international payments nocost emi options shareable payment links via whatsapp sms instagram email,CCAvenue integrates with Shiprocket Checkout to boost e-commerce payments,https://www.thehindubusinessline.com/money-and-banking/ccavenue-integrates-with-shiprocket-checkout-to-boost-e-commerce-payments/article70753636.ece,neutral,0.9349034428596495,technology,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0.07797344891506157,0.5388481306596776,0.5,0.0,0.0,0.0,0.5233088783958066
shiprocket,Livemint,2026-03-20,"Rentomojo aims to raise up to ₹1,200 cr via IPO, to file draft papers soon Furniture rental startup Rentomojo plans to raise  ₹1,000–1,200 crore via IPO in FY27, largely through OFS, as it targets a  ₹5,000–7,000 crore valuation amid volatile markets.",rentomojo aims raise cr via ipo file draft papers soon furniture rental startup rentomojo plans raise crore via ipo fy largely ofs targets crore valuation amid volatile markets,"Rentomojo aims to raise up to ₹1,200 cr via IPO, to file draft papers soon",https://www.livemint.com/companies/start-ups/rentomojo-ipo-subscription-model-startups-india-furniture-rental-11773983868722.html,positive,0.8662866353988647,technology,1.0,1,0.8662866353988647,0,0,1,0,0,0,0,0,0,0.17551270355368886,0.568923375161613,0.6443811058998108,0.1443811058998108,0.1443811058998108,0.12507542244511427,0.5991064674568921
snapdeal,The Times of India,2026-03-17,"Startup Mafia 2.0 going strong: Zomato, Freshworks, Zoho alumni launch 360 firms In 2023, ET reported that the second generation of the startup mafia had given rise to 253 companies. That number has since increased sharply. As of March 2026, founders emerging from these companies have created around 360 startups cumulatively, according to…",startup mafia going strong zomato freshworks zoho alumni launch firms et reported second generation startup mafia given rise companies number since increased sharply march founders emerging companies created around startups cumulatively according,"Startup Mafia 2.0 going strong: Zomato, Freshworks, Zoho alumni launch 360 firms",https://economictimes.indiatimes.com/tech/startups/startup-mafia-2-0-going-strong-zomato-freshworks-zoho-alumni-launch-360-firms/articleshow/129636724.cms,positive,0.8820403814315796,expansion,1.0,1,0.8820403814315796,0,0,0,0,0,1,0,0,0,0.07797344891506157,0.0,0.9410201907157898,0.0,0.0,0.0,0.37640807628631595
snapdeal,BusinessLine,2026-03-24,"Lyfskills launches Lynk.coach, an AI-powered coaching management platform for sports, fitness, performance arts and skill development Built from real operating insights, Lynk.coach helps coaches and academies run growth, operations and AI-assisted workflows in one platform.",lyfskills launches lynkcoach aipowered coaching management platform sports fitness performance arts skill development built real operating insights lynkcoach helps coaches academies run growth operations aiassisted workflows one platform,"Lyfskills launches Lynk.coach, an AI-powered coaching management platform for sports, fitness, performance arts and skill development",https://www.thehindubusinessline.com/brandhub/pr-release/lyfskills-launches-lynkcoach-an-ai-powered-coaching-management-platform-for-sports-fitness-performance-arts-and-skill-development/article70778899.ece,neutral,0.8922896981239319,expansion,1.0,0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.7205100953578949,-0.2205100953578949,0.0,-0.0,0.288204038143158
swiggy,MediaNama.com,2026-03-25,"Razorpay explains how its AI voice agent pays for you and what happens when it goes wrong The Razorpay voice-first AI agent, which completes payments without manual entry of PIN at checkout, has an upper spending limit capped at Rs 10,000, and the merchant bears liability if the AI agent orders wrong.
The post Razorpay explains how its AI voice ag…",razorpay explains ai voice agent pays happens goes wrong razorpay voicefirst ai agent completes payments without manual entry pin checkout upper spending limit capped rs merchant bears liability ai agent orders wrong post razorpay explains ai voice ag,Razorpay explains how its AI voice agent pays for you and what happens when it goes wrong,https://www.medianama.com/2026/03/223-razorpay-sarvam-ai-ai-agent-payments-indus-app/,neutral,0.616878092288971,technology,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0.08327287650912074,0.3742710225821659,0.5,0.0,0.0,0.0,0.42456261354929953
tata 1mg,Livemint,2026-03-06,"Drugmakers step up obesity awareness as weight-loss drug race heats up India has 254 million obese people and over 100 million with diabetes, according to a Lancet study from 2023. Plus, 351 million people suffer from abdominal obesity, while 136 million people are &nbsp;pre-diabetic, making the addressable market massive for th…",drugmakers step obesity awareness weightloss drug race heats india million obese people million diabetes according lancet study plus million people suffer abdominal obesity million people nbspprediabetic making addressable market massive th,Drugmakers step up obesity awareness as weight-loss drug race heats up,https://www.livemint.com/companies/news/drugmakers-ramp-up-ad-campaigns-to-promote-glp1s-11772703685403.html,neutral,0.8520392775535583,other,0.8,0,0.0,0,0,0,0,0,0,0,0,1,0.9999984608953782,0.4081603498958761,0.5,0.0,0.0,0.0,0.44489620993752566
tata 1mg,BusinessLine,2026-03-11,"Skye Air Mobility raises $9 million in Series B to expand drone delivery network With the new investment, the company intends to expand its drone delivery operations beyond Delhi-NCR into major cities including Bengaluru, Mumbai, Pune, Hyderabad and Kolkata as demand for drone logistics continues to grow rapidly in India.",skye air mobility raises million series b expand drone delivery network new investment company intends expand drone delivery operations beyond delhincr major cities including bengaluru mumbai pune hyderabad kolkata demand drone logistics continues grow rapidly india,Skye Air Mobility raises $9 million in Series B to expand drone delivery network,https://www.thehindubusinessline.com/economy/logistics/skye-air-mobility-raises-9-million-in-series-b-to-expand-drone-delivery-network/article70729917.ece,positive,0.8983809351921082,logistics,1.0,1,0.8983809351921082,0,0,0,1,0,0,0,0,0,0.19428543751613433,0.4897924198750513,0.724595233798027,0.22459523379802704,0.0,0.2017720761791617,0.5837135454442416
